series_id,year,period,value,footnote_codes,state_fips,county_fips,measure_code,county_name,date,metric,value_lag_1m,value_lag_1y,mom_change,yoy_change
LAUCN260930000000003,2014,M09,5.8,"",26,093,03,Livingston,2014-09-01,unemployment_rate,5.9,7,-0.100000000000001,-1.2
LAUCN260930000000003,2014,M10,5.7,"",26,093,03,Livingston,2014-10-01,unemployment_rate,5.8,7.1,-0.0999999999999996,-1.4
LAUCN260930000000003,2014,M11,5.2,"",26,093,03,Livingston,2014-11-01,unemployment_rate,5.7,6.5,-0.5,-1.3
LAUCN260930000000003,2014,M12,4.9,"",26,093,03,Livingston,2014-12-01,unemployment_rate,5.2,6.5,-0.3,-1.6
LAUCN260930000000003,2015,M01,5.7,"",26,093,03,Livingston,2015-01-01,unemployment_rate,4.9,7.1,0.8,-1.4
LAUCN260930000000003,2015,M02,5.2,"",26,093,03,Livingston,2015-02-01,unemployment_rate,5.7,7.4,-0.5,-2.2
LAUCN260930000000003,2015,M03,5,"",26,093,03,Livingston,2015-03-01,unemployment_rate,5.2,7.2,-0.2,-2.2
LAUCN260930000000003,2015,M04,4.4,"",26,093,03,Livingston,2015-04-01,unemployment_rate,5,6.2,-0.6,-1.8
LAUCN260930000000003,2015,M05,5.1,"",26,093,03,Livingston,2015-05-01,unemployment_rate,4.4,6.6,0.699999999999999,-1.5
LAUCN260930000000003,2015,M06,5,"",26,093,03,Livingston,2015-06-01,unemployment_rate,5.1,6.9,-0.0999999999999996,-1.9
LAUCN260930000000003,2015,M07,5,"",26,093,03,Livingston,2015-07-01,unemployment_rate,5,6.9,0,-1.9
LAUCN260930000000003,2015,M08,4.4,"",26,093,03,Livingston,2015-08-01,unemployment_rate,5,5.9,-0.6,-1.5
LAUCN260930000000003,2015,M09,4.2,"",26,093,03,Livingston,2015-09-01,unemployment_rate,4.4,5.8,-0.2,-1.6
LAUCN260930000000003,2015,M10,4.2,"",26,093,03,Livingston,2015-10-01,unemployment_rate,4.2,5.7,0,-1.5
LAUCN260930000000003,2015,M11,3.7,"",26,093,03,Livingston,2015-11-01,unemployment_rate,4.2,5.2,-0.5,-1.5
LAUCN260930000000003,2015,M12,3.7,"",26,093,03,Livingston,2015-12-01,unemployment_rate,3.7,4.9,0,-1.2
LAUCN260930000000003,2016,M01,4.5,T,26,093,03,Livingston,2016-01-01,unemployment_rate,3.7,5.7,0.8,-1.2
LAUCN260930000000003,2016,M02,4.5,T,26,093,03,Livingston,2016-02-01,unemployment_rate,4.5,5.2,0,-0.7
LAUCN260930000000003,2016,M03,4.6,T,26,093,03,Livingston,2016-03-01,unemployment_rate,4.5,5,0.0999999999999996,-0.4
LAUCN260930000000003,2016,M04,3.8,T,26,093,03,Livingston,2016-04-01,unemployment_rate,4.6,4.4,-0.8,-0.600000000000001
LAUCN260930000000003,2016,M05,4,T,26,093,03,Livingston,2016-05-01,unemployment_rate,3.8,5.1,0.2,-1.1
LAUCN260930000000003,2016,M06,4.5,T,26,093,03,Livingston,2016-06-01,unemployment_rate,4,5,0.5,-0.5
LAUCN260930000000003,2016,M07,4.6,T,26,093,03,Livingston,2016-07-01,unemployment_rate,4.5,5,0.0999999999999996,-0.4
LAUCN260930000000003,2016,M08,4.4,T,26,093,03,Livingston,2016-08-01,unemployment_rate,4.6,4.4,-0.199999999999999,0
LAUCN260930000000003,2016,M09,4.3,T,26,093,03,Livingston,2016-09-01,unemployment_rate,4.4,4.2,-0.100000000000001,0.0999999999999996
LAUCN260930000000003,2016,M10,4.2,T,26,093,03,Livingston,2016-10-01,unemployment_rate,4.3,4.2,-0.0999999999999996,0
LAUCN260930000000003,2016,M11,4,T,26,093,03,Livingston,2016-11-01,unemployment_rate,4.2,3.7,-0.2,0.3
LAUCN260930000000003,2016,M12,3.6,T,26,093,03,Livingston,2016-12-01,unemployment_rate,4,3.7,-0.4,-0.1
LAUCN260930000000003,2017,M01,4.8,T,26,093,03,Livingston,2017-01-01,unemployment_rate,3.6,4.5,1.2,0.3
LAUCN260930000000003,2017,M02,4.4,T,26,093,03,Livingston,2017-02-01,unemployment_rate,4.8,4.5,-0.399999999999999,-0.0999999999999996
LAUCN260930000000003,2017,M03,3.6,T,26,093,03,Livingston,2017-03-01,unemployment_rate,4.4,4.6,-0.8,-1
LAUCN260930000000003,2017,M04,2.7,T,26,093,03,Livingston,2017-04-01,unemployment_rate,3.6,3.8,-0.9,-1.1
LAUCN260930000000003,2017,M05,2.8,T,26,093,03,Livingston,2017-05-01,unemployment_rate,2.7,4,0.0999999999999996,-1.2
LAUCN260930000000003,2017,M06,3.1,T,26,093,03,Livingston,2017-06-01,unemployment_rate,2.8,4.5,0.3,-1.4
LAUCN260930000000003,2017,M07,3.5,T,26,093,03,Livingston,2017-07-01,unemployment_rate,3.1,4.6,0.4,-1.1
LAUCN260930000000003,2017,M08,3.6,T,26,093,03,Livingston,2017-08-01,unemployment_rate,3.5,4.4,0.1,-0.8
LAUCN260930000000003,2017,M09,3.7,T,26,093,03,Livingston,2017-09-01,unemployment_rate,3.6,4.3,0.1,-0.6
LAUCN260930000000003,2017,M10,3.3,T,26,093,03,Livingston,2017-10-01,unemployment_rate,3.7,4.2,-0.4,-0.9
LAUCN260930000000003,2017,M11,3.3,T,26,093,03,Livingston,2017-11-01,unemployment_rate,3.3,4,0,-0.7
LAUCN260930000000003,2017,M12,3.5,T,26,093,03,Livingston,2017-12-01,unemployment_rate,3.3,3.6,0.2,-0.1
LAUCN260930000000003,2018,M01,4.2,T,26,093,03,Livingston,2018-01-01,unemployment_rate,3.5,4.8,0.7,-0.6
LAUCN260930000000003,2018,M02,4.2,T,26,093,03,Livingston,2018-02-01,unemployment_rate,4.2,4.4,0,-0.2
LAUCN260930000000003,2018,M03,3.8,T,26,093,03,Livingston,2018-03-01,unemployment_rate,4.2,3.6,-0.4,0.2
LAUCN260930000000003,2018,M04,3.1,T,26,093,03,Livingston,2018-04-01,unemployment_rate,3.8,2.7,-0.7,0.4
LAUCN260930000000003,2018,M05,3,T,26,093,03,Livingston,2018-05-01,unemployment_rate,3.1,2.8,-0.1,0.2
LAUCN260930000000003,2018,M06,3.4,T,26,093,03,Livingston,2018-06-01,unemployment_rate,3,3.1,0.4,0.3
LAUCN260930000000003,2018,M07,3.5,T,26,093,03,Livingston,2018-07-01,unemployment_rate,3.4,3.5,0.1,0
LAUCN260930000000003,2018,M08,3,T,26,093,03,Livingston,2018-08-01,unemployment_rate,3.5,3.6,-0.5,-0.6
LAUCN260930000000003,2018,M09,3.2,T,26,093,03,Livingston,2018-09-01,unemployment_rate,3,3.7,0.2,-0.5
LAUCN260930000000003,2018,M10,3.4,T,26,093,03,Livingston,2018-10-01,unemployment_rate,3.2,3.3,0.2,0.1
LAUCN260930000000003,2018,M11,3,T,26,093,03,Livingston,2018-11-01,unemployment_rate,3.4,3.3,-0.4,-0.3
LAUCN260930000000003,2018,M12,3.4,T,26,093,03,Livingston,2018-12-01,unemployment_rate,3,3.5,0.4,-0.1
LAUCN260930000000003,2019,M01,3.7,T,26,093,03,Livingston,2019-01-01,unemployment_rate,3.4,4.2,0.3,-0.5
LAUCN260930000000003,2019,M02,3.9,T,26,093,03,Livingston,2019-02-01,unemployment_rate,3.7,4.2,0.2,-0.3
LAUCN260930000000003,2019,M03,4.1,T,26,093,03,Livingston,2019-03-01,unemployment_rate,3.9,3.8,0.2,0.3
LAUCN260930000000003,2019,M04,3.1,T,26,093,03,Livingston,2019-04-01,unemployment_rate,4.1,3.1,-1,0
LAUCN260930000000003,2019,M05,3.2,T,26,093,03,Livingston,2019-05-01,unemployment_rate,3.1,3,0.1,0.2
LAUCN260930000000003,2019,M06,3.5,T,26,093,03,Livingston,2019-06-01,unemployment_rate,3.2,3.4,0.3,0.1
LAUCN260930000000003,2019,M07,3.7,T,26,093,03,Livingston,2019-07-01,unemployment_rate,3.5,3.5,0.2,0.2
LAUCN260930000000003,2019,M08,3.4,T,26,093,03,Livingston,2019-08-01,unemployment_rate,3.7,3,-0.3,0.4
LAUCN260930000000003,2019,M09,3.2,T,26,093,03,Livingston,2019-09-01,unemployment_rate,3.4,3.2,-0.2,0
LAUCN260930000000003,2019,M10,2.8,T,26,093,03,Livingston,2019-10-01,unemployment_rate,3.2,3.4,-0.4,-0.6
LAUCN260930000000003,2019,M11,2.8,T,26,093,03,Livingston,2019-11-01,unemployment_rate,2.8,3,0,-0.2
LAUCN260930000000003,2019,M12,3,T,26,093,03,Livingston,2019-12-01,unemployment_rate,2.8,3.4,0.2,-0.4
LAUCN260930000000003,2020,M01,3.2,T,26,093,03,Livingston,2020-01-01,unemployment_rate,3,3.7,0.2,-0.5
LAUCN260930000000003,2020,M02,3.1,T,26,093,03,Livingston,2020-02-01,unemployment_rate,3.2,3.9,-0.1,-0.8
LAUCN260930000000003,2020,M03,3.8,T,26,093,03,Livingston,2020-03-01,unemployment_rate,3.1,4.1,0.7,-0.3
LAUCN260930000000003,2020,M04,21.4,T,26,093,03,Livingston,2020-04-01,unemployment_rate,3.8,3.1,17.6,18.3
LAUCN260930000000003,2020,M05,20.5,T,26,093,03,Livingston,2020-05-01,unemployment_rate,21.4,3.2,-0.899999999999999,17.3
LAUCN260930000000003,2020,M06,14.4,T,26,093,03,Livingston,2020-06-01,unemployment_rate,20.5,3.5,-6.1,10.9
LAUCN260930000000003,2020,M07,11.5,T,26,093,03,Livingston,2020-07-01,unemployment_rate,14.4,3.7,-2.9,7.8
LAUCN260930000000003,2020,M08,8,T,26,093,03,Livingston,2020-08-01,unemployment_rate,11.5,3.4,-3.5,4.6
LAUCN260930000000003,2020,M09,7.2,T,26,093,03,Livingston,2020-09-01,unemployment_rate,8,3.2,-0.8,4
LAUCN260930000000003,2020,M10,5.6,T,26,093,03,Livingston,2020-10-01,unemployment_rate,7.2,2.8,-1.6,2.8
LAUCN260930000000003,2020,M11,5.4,T,26,093,03,Livingston,2020-11-01,unemployment_rate,5.6,2.8,-0.199999999999999,2.6
LAUCN260930000000003,2020,M12,5.8,T,26,093,03,Livingston,2020-12-01,unemployment_rate,5.4,3,0.399999999999999,2.8
LAUCN260930000000003,2021,M01,5.4,T,26,093,03,Livingston,2021-01-01,unemployment_rate,5.8,3.2,-0.399999999999999,2.2
LAUCN260930000000003,2021,M02,5.1,T,26,093,03,Livingston,2021-02-01,unemployment_rate,5.4,3.1,-0.300000000000001,2
LAUCN260930000000003,2021,M03,5.1,T,26,093,03,Livingston,2021-03-01,unemployment_rate,5.1,3.8,0,1.3
LAUCN260930000000003,2021,M04,4.1,T,26,093,03,Livingston,2021-04-01,unemployment_rate,5.1,21.4,-1,-17.3
LAUCN260930000000003,2021,M05,4.2,T,26,093,03,Livingston,2021-05-01,unemployment_rate,4.1,20.5,0.100000000000001,-16.3
LAUCN260930000000003,2021,M06,4.8,T,26,093,03,Livingston,2021-06-01,unemployment_rate,4.2,14.4,0.6,-9.6
LAUCN260930000000003,2021,M07,4.6,T,26,093,03,Livingston,2021-07-01,unemployment_rate,4.8,11.5,-0.2,-6.9
LAUCN260930000000003,2021,M08,4.1,T,26,093,03,Livingston,2021-08-01,unemployment_rate,4.6,8,-0.5,-3.9
LAUCN260930000000003,2021,M09,3.9,T,26,093,03,Livingston,2021-09-01,unemployment_rate,4.1,7.2,-0.2,-3.3
LAUCN260930000000003,2021,M10,3.4,T,26,093,03,Livingston,2021-10-01,unemployment_rate,3.9,5.6,-0.5,-2.2
LAUCN260930000000003,2021,M11,3,T,26,093,03,Livingston,2021-11-01,unemployment_rate,3.4,5.4,-0.4,-2.4
LAUCN260930000000003,2021,M12,3.1,T,26,093,03,Livingston,2021-12-01,unemployment_rate,3,5.8,0.1,-2.7
LAUCN260930000000003,2022,M01,4,T,26,093,03,Livingston,2022-01-01,unemployment_rate,3.1,5.4,0.9,-1.4
LAUCN260930000000003,2022,M02,3.7,T,26,093,03,Livingston,2022-02-01,unemployment_rate,4,5.1,-0.3,-1.4
LAUCN260930000000003,2022,M03,3.3,T,26,093,03,Livingston,2022-03-01,unemployment_rate,3.7,5.1,-0.4,-1.8
LAUCN260930000000003,2022,M04,2.6,T,26,093,03,Livingston,2022-04-01,unemployment_rate,3.3,4.1,-0.7,-1.5
LAUCN260930000000003,2022,M05,3.2,T,26,093,03,Livingston,2022-05-01,unemployment_rate,2.6,4.2,0.6,-1
LAUCN260930000000003,2022,M06,3.1,T,26,093,03,Livingston,2022-06-01,unemployment_rate,3.2,4.8,-0.1,-1.7
LAUCN260930000000003,2022,M07,2.8,T,26,093,03,Livingston,2022-07-01,unemployment_rate,3.1,4.6,-0.3,-1.8
LAUCN260930000000003,2022,M08,2.7,T,26,093,03,Livingston,2022-08-01,unemployment_rate,2.8,4.1,-0.0999999999999996,-1.4
LAUCN260930000000003,2022,M09,2.6,T,26,093,03,Livingston,2022-09-01,unemployment_rate,2.7,3.9,-0.1,-1.3
LAUCN260930000000003,2022,M10,2.7,T,26,093,03,Livingston,2022-10-01,unemployment_rate,2.6,3.4,0.1,-0.7
LAUCN260930000000003,2022,M11,2.5,T,26,093,03,Livingston,2022-11-01,unemployment_rate,2.7,3,-0.2,-0.5
LAUCN260930000000003,2022,M12,2.6,T,26,093,03,Livingston,2022-12-01,unemployment_rate,2.5,3.1,0.1,-0.5
LAUCN260930000000003,2023,M01,3.3,T,26,093,03,Livingston,2023-01-01,unemployment_rate,2.6,4,0.7,-0.7
LAUCN260930000000003,2023,M02,3,T,26,093,03,Livingston,2023-02-01,unemployment_rate,3.3,3.7,-0.3,-0.7
LAUCN260930000000003,2023,M03,2.6,T,26,093,03,Livingston,2023-03-01,unemployment_rate,3,3.3,-0.4,-0.7
LAUCN260930000000003,2023,M04,1.8,T,26,093,03,Livingston,2023-04-01,unemployment_rate,2.6,2.6,-0.8,-0.8
LAUCN260930000000003,2023,M05,2.7,T,26,093,03,Livingston,2023-05-01,unemployment_rate,1.8,3.2,0.9,-0.5
LAUCN260930000000003,2023,M06,3,T,26,093,03,Livingston,2023-06-01,unemployment_rate,2.7,3.1,0.3,-0.1
LAUCN260930000000003,2023,M07,3,T,26,093,03,Livingston,2023-07-01,unemployment_rate,3,2.8,0,0.2
LAUCN260930000000003,2023,M08,3,T,26,093,03,Livingston,2023-08-01,unemployment_rate,3,2.7,0,0.3
LAUCN260930000000003,2023,M09,3.1,T,26,093,03,Livingston,2023-09-01,unemployment_rate,3,2.6,0.1,0.5
LAUCN260930000000003,2023,M10,3,T,26,093,03,Livingston,2023-10-01,unemployment_rate,3.1,2.7,-0.1,0.3
LAUCN260930000000003,2023,M11,2.6,T,26,093,03,Livingston,2023-11-01,unemployment_rate,3,2.5,-0.4,0.1
LAUCN260930000000003,2023,M12,2.5,T,26,093,03,Livingston,2023-12-01,unemployment_rate,2.6,2.6,-0.1,-0.1
LAUCN260930000000003,2024,M01,3.1,T,26,093,03,Livingston,2024-01-01,unemployment_rate,2.5,3.3,0.6,-0.2
LAUCN260930000000003,2024,M02,3.2,T,26,093,03,Livingston,2024-02-01,unemployment_rate,3.1,3,0.1,0.2
LAUCN260930000000003,2024,M03,3,T,26,093,03,Livingston,2024-03-01,unemployment_rate,3.2,2.6,-0.2,0.4
LAUCN260930000000003,2024,M04,2.6,T,26,093,03,Livingston,2024-04-01,unemployment_rate,3,1.8,-0.4,0.8
LAUCN260930000000003,2024,M05,3.1,T,26,093,03,Livingston,2024-05-01,unemployment_rate,2.6,2.7,0.5,0.4
LAUCN260930000000003,2024,M06,3.7,T,26,093,03,Livingston,2024-06-01,unemployment_rate,3.1,3,0.6,0.7
LAUCN260930000000003,2024,M07,3.9,T,26,093,03,Livingston,2024-07-01,unemployment_rate,3.7,3,0.2,0.9
LAUCN260930000000003,2024,M08,3.2,T,26,093,03,Livingston,2024-08-01,unemployment_rate,3.9,3,-0.7,0.2
LAUCN260930000000003,2024,M09,3.5,T,26,093,03,Livingston,2024-09-01,unemployment_rate,3.2,3.1,0.3,0.4
LAUCN260930000000003,2024,M10,3.4,T,26,093,03,Livingston,2024-10-01,unemployment_rate,3.5,3,-0.1,0.4
LAUCN260930000000003,2024,M11,3.4,T,26,093,03,Livingston,2024-11-01,unemployment_rate,3.4,2.6,0,0.8
LAUCN260930000000003,2024,M12,3.5,T,26,093,03,Livingston,2024-12-01,unemployment_rate,3.4,2.5,0.1,1
LAUCN260930000000003,2025,M01,3.8,T,26,093,03,Livingston,2025-01-01,unemployment_rate,3.5,3.1,0.3,0.7
LAUCN260930000000003,2025,M02,4,T,26,093,03,Livingston,2025-02-01,unemployment_rate,3.8,3.2,0.2,0.8
LAUCN260930000000003,2025,M03,3.8,T,26,093,03,Livingston,2025-03-01,unemployment_rate,4,3,-0.2,0.8
LAUCN260930000000003,2025,M04,2.9,T,26,093,03,Livingston,2025-04-01,unemployment_rate,3.8,2.6,-0.9,0.3
LAUCN260930000000003,2025,M05,3.5,T,26,093,03,Livingston,2025-05-01,unemployment_rate,2.9,3.1,0.6,0.4
LAUCN260930000000003,2025,M06,3.7,T,26,093,03,Livingston,2025-06-01,unemployment_rate,3.5,3.7,0.2,0
LAUCN260930000000003,2025,M07,4.1,T,26,093,03,Livingston,2025-07-01,unemployment_rate,3.7,3.9,0.399999999999999,0.2
LAUCN260930000000003,2025,M08,3.4,T,26,093,03,Livingston,2025-08-01,unemployment_rate,4.1,3.2,-0.7,0.2
LAUCN260930000000003,2025,M09,3.5,T,26,093,03,Livingston,2025-09-01,unemployment_rate,3.4,3.5,0.1,0
LAUCN260930000000003,2025,M11,3.8,T,26,093,03,Livingston,2025-11-01,unemployment_rate,3.5,3.4,0.3,0.4
LAUCN260930000000003,2025,M12,3.6,T,26,093,03,Livingston,2025-12-01,unemployment_rate,3.8,3.4,-0.2,0.2
LAUCN260930000000003,2026,M01,4.2,"",26,093,03,Livingston,2026-01-01,unemployment_rate,3.6,3.5,0.6,0.7
LAUCN260930000000003,2026,M02,4.4,"",26,093,03,Livingston,2026-02-01,unemployment_rate,4.2,3.8,0.2,0.600000000000001
LAUCN260930000000003,2026,M03,3.9,"",26,093,03,Livingston,2026-03-01,unemployment_rate,4.4,4,-0.5,-0.1
LAUCN260930000000003,2026,M04,3.3,P,26,093,03,Livingston,2026-04-01,unemployment_rate,3.9,3.8,-0.6,-0.5
LAUCN261250000000005,1990,M01,562327,"",26,125,05,Oakland,1990-01-01,employed_count,,,,
LAUCN261250000000005,1990,M02,561116,"",26,125,05,Oakland,1990-02-01,employed_count,562327,,-1211,
LAUCN261250000000005,1990,M03,560263,"",26,125,05,Oakland,1990-03-01,employed_count,561116,,-853,
LAUCN261250000000005,1990,M04,559894,"",26,125,05,Oakland,1990-04-01,employed_count,560263,,-369,
LAUCN261250000000005,1990,M05,567248,"",26,125,05,Oakland,1990-05-01,employed_count,559894,,7354,
LAUCN261250000000005,1990,M06,573136,"",26,125,05,Oakland,1990-06-01,employed_count,567248,,5888,
LAUCN261250000000005,1990,M07,575525,"",26,125,05,Oakland,1990-07-01,employed_count,573136,,2389,
LAUCN261250000000005,1990,M08,575997,"",26,125,05,Oakland,1990-08-01,employed_count,575525,,472,
LAUCN261250000000005,1990,M09,567788,"",26,125,05,Oakland,1990-09-01,employed_count,575997,,-8209,
LAUCN261250000000005,1990,M10,567390,"",26,125,05,Oakland,1990-10-01,employed_count,567788,,-398,
LAUCN261250000000005,1990,M11,562931,"",26,125,05,Oakland,1990-11-01,employed_count,567390,,-4459,
LAUCN261250000000005,1990,M12,563278,"",26,125,05,Oakland,1990-12-01,employed_count,562931,,347,
LAUCN261250000000005,1991,M01,550661,"",26,125,05,Oakland,1991-01-01,employed_count,563278,562327,-12617,-11666
LAUCN261250000000005,1991,M02,549510,"",26,125,05,Oakland,1991-02-01,employed_count,550661,561116,-1151,-11606
LAUCN261250000000005,1991,M03,551327,"",26,125,05,Oakland,1991-03-01,employed_count,549510,560263,1817,-8936
LAUCN261250000000005,1991,M04,549092,"",26,125,05,Oakland,1991-04-01,employed_count,551327,559894,-2235,-10802
LAUCN261250000000005,1991,M05,549640,"",26,125,05,Oakland,1991-05-01,employed_count,549092,567248,548,-17608
LAUCN261250000000005,1991,M06,559359,"",26,125,05,Oakland,1991-06-01,employed_count,549640,573136,9719,-13777
LAUCN261250000000005,1991,M07,563454,"",26,125,05,Oakland,1991-07-01,employed_count,559359,575525,4095,-12071
LAUCN261250000000005,1991,M08,563883,"",26,125,05,Oakland,1991-08-01,employed_count,563454,575997,429,-12114
LAUCN261250000000005,1991,M09,560788,"",26,125,05,Oakland,1991-09-01,employed_count,563883,567788,-3095,-7000
LAUCN261250000000005,1991,M10,560439,"",26,125,05,Oakland,1991-10-01,employed_count,560788,567390,-349,-6951
LAUCN261250000000005,1991,M11,558134,"",26,125,05,Oakland,1991-11-01,employed_count,560439,562931,-2305,-4797
LAUCN261250000000005,1991,M12,560118,"",26,125,05,Oakland,1991-12-01,employed_count,558134,563278,1984,-3160
LAUCN261250000000005,1992,M01,554816,"",26,125,05,Oakland,1992-01-01,employed_count,560118,550661,-5302,4155
LAUCN261250000000005,1992,M02,554832,"",26,125,05,Oakland,1992-02-01,employed_count,554816,549510,16,5322
LAUCN261250000000005,1992,M03,560963,"",26,125,05,Oakland,1992-03-01,employed_count,554832,551327,6131,9636
LAUCN261250000000005,1992,M04,562322,"",26,125,05,Oakland,1992-04-01,employed_count,560963,549092,1359,13230
LAUCN261250000000005,1992,M05,566658,"",26,125,05,Oakland,1992-05-01,employed_count,562322,549640,4336,17018
LAUCN261250000000005,1992,M06,573918,"",26,125,05,Oakland,1992-06-01,employed_count,566658,559359,7260,14559
LAUCN261250000000005,1992,M07,580089,"",26,125,05,Oakland,1992-07-01,employed_count,573918,563454,6171,16635
LAUCN261250000000005,1992,M08,586153,"",26,125,05,Oakland,1992-08-01,employed_count,580089,563883,6064,22270
LAUCN261250000000005,1992,M09,578650,"",26,125,05,Oakland,1992-09-01,employed_count,586153,560788,-7503,17862
LAUCN261250000000005,1992,M10,578106,"",26,125,05,Oakland,1992-10-01,employed_count,578650,560439,-544,17667
LAUCN261250000000005,1992,M11,577586,"",26,125,05,Oakland,1992-11-01,employed_count,578106,558134,-520,19452
LAUCN261250000000005,1992,M12,579553,"",26,125,05,Oakland,1992-12-01,employed_count,577586,560118,1967,19435
LAUCN261250000000005,1993,M01,566680,"",26,125,05,Oakland,1993-01-01,employed_count,579553,554816,-12873,11864
LAUCN261250000000005,1993,M02,571212,"",26,125,05,Oakland,1993-02-01,employed_count,566680,554832,4532,16380
LAUCN261250000000005,1993,M03,575135,"",26,125,05,Oakland,1993-03-01,employed_count,571212,560963,3923,14172
LAUCN261250000000005,1993,M04,573760,"",26,125,05,Oakland,1993-04-01,employed_count,575135,562322,-1375,11438
LAUCN261250000000005,1993,M05,581948,"",26,125,05,Oakland,1993-05-01,employed_count,573760,566658,8188,15290
LAUCN261250000000005,1993,M06,589344,"",26,125,05,Oakland,1993-06-01,employed_count,581948,573918,7396,15426
LAUCN261250000000005,1993,M07,593540,"",26,125,05,Oakland,1993-07-01,employed_count,589344,580089,4196,13451
LAUCN261250000000005,1993,M08,596821,"",26,125,05,Oakland,1993-08-01,employed_count,593540,586153,3281,10668
LAUCN261250000000005,1993,M09,590196,"",26,125,05,Oakland,1993-09-01,employed_count,596821,578650,-6625,11546
LAUCN261250000000005,1993,M10,592750,"",26,125,05,Oakland,1993-10-01,employed_count,590196,578106,2554,14644
LAUCN261250000000005,1993,M11,590812,"",26,125,05,Oakland,1993-11-01,employed_count,592750,577586,-1938,13226
LAUCN261250000000005,1993,M12,591583,"",26,125,05,Oakland,1993-12-01,employed_count,590812,579553,771,12030
LAUCN261250000000005,1994,M01,584450,"",26,125,05,Oakland,1994-01-01,employed_count,591583,566680,-7133,17770
LAUCN261250000000005,1994,M02,585102,"",26,125,05,Oakland,1994-02-01,employed_count,584450,571212,652,13890
LAUCN261250000000005,1994,M03,584267,"",26,125,05,Oakland,1994-03-01,employed_count,585102,575135,-835,9132
LAUCN261250000000005,1994,M04,584115,"",26,125,05,Oakland,1994-04-01,employed_count,584267,573760,-152,10355
LAUCN261250000000005,1994,M05,590070,"",26,125,05,Oakland,1994-05-01,employed_count,584115,581948,5955,8122
LAUCN261250000000005,1994,M06,594748,"",26,125,05,Oakland,1994-06-01,employed_count,590070,589344,4678,5404
LAUCN261250000000005,1994,M07,597621,"",26,125,05,Oakland,1994-07-01,employed_count,594748,593540,2873,4081
LAUCN261250000000005,1994,M08,604036,"",26,125,05,Oakland,1994-08-01,employed_count,597621,596821,6415,7215
LAUCN261250000000005,1994,M09,602044,"",26,125,05,Oakland,1994-09-01,employed_count,604036,590196,-1992,11848
LAUCN261250000000005,1994,M10,605854,"",26,125,05,Oakland,1994-10-01,employed_count,602044,592750,3810,13104
LAUCN261250000000005,1994,M11,605137,"",26,125,05,Oakland,1994-11-01,employed_count,605854,590812,-717,14325
LAUCN261250000000005,1994,M12,606003,"",26,125,05,Oakland,1994-12-01,employed_count,605137,591583,866,14420
LAUCN261250000000005,1995,M01,593933,"",26,125,05,Oakland,1995-01-01,employed_count,606003,584450,-12070,9483
LAUCN261250000000005,1995,M02,594954,"",26,125,05,Oakland,1995-02-01,employed_count,593933,585102,1021,9852
LAUCN261250000000005,1995,M03,594678,"",26,125,05,Oakland,1995-03-01,employed_count,594954,584267,-276,10411
LAUCN261250000000005,1995,M04,594854,"",26,125,05,Oakland,1995-04-01,employed_count,594678,584115,176,10739
LAUCN261250000000005,1995,M05,600350,"",26,125,05,Oakland,1995-05-01,employed_count,594854,590070,5496,10280
LAUCN261250000000005,1995,M06,605983,"",26,125,05,Oakland,1995-06-01,employed_count,600350,594748,5633,11235
LAUCN261250000000005,1995,M07,612861,"",26,125,05,Oakland,1995-07-01,employed_count,605983,597621,6878,15240
LAUCN261250000000005,1995,M08,615391,"",26,125,05,Oakland,1995-08-01,employed_count,612861,604036,2530,11355
LAUCN261250000000005,1995,M09,608644,"",26,125,05,Oakland,1995-09-01,employed_count,615391,602044,-6747,6600
LAUCN261250000000005,1995,M10,614843,"",26,125,05,Oakland,1995-10-01,employed_count,608644,605854,6199,8989
LAUCN261250000000005,1995,M11,613634,"",26,125,05,Oakland,1995-11-01,employed_count,614843,605137,-1209,8497
LAUCN261250000000005,1995,M12,614094,"",26,125,05,Oakland,1995-12-01,employed_count,613634,606003,460,8091
LAUCN261250000000005,1996,M01,604922,"",26,125,05,Oakland,1996-01-01,employed_count,614094,593933,-9172,10989
LAUCN261250000000005,1996,M02,611753,"",26,125,05,Oakland,1996-02-01,employed_count,604922,594954,6831,16799
LAUCN261250000000005,1996,M03,615944,"",26,125,05,Oakland,1996-03-01,employed_count,611753,594678,4191,21266
LAUCN261250000000005,1996,M04,613223,"",26,125,05,Oakland,1996-04-01,employed_count,615944,594854,-2721,18369
LAUCN261250000000005,1996,M05,615684,"",26,125,05,Oakland,1996-05-01,employed_count,613223,600350,2461,15334
LAUCN261250000000005,1996,M06,620552,"",26,125,05,Oakland,1996-06-01,employed_count,615684,605983,4868,14569
LAUCN261250000000005,1996,M07,625395,"",26,125,05,Oakland,1996-07-01,employed_count,620552,612861,4843,12534
LAUCN261250000000005,1996,M08,627268,"",26,125,05,Oakland,1996-08-01,employed_count,625395,615391,1873,11877
LAUCN261250000000005,1996,M09,619705,"",26,125,05,Oakland,1996-09-01,employed_count,627268,608644,-7563,11061
LAUCN261250000000005,1996,M10,624215,"",26,125,05,Oakland,1996-10-01,employed_count,619705,614843,4510,9372
LAUCN261250000000005,1996,M11,623016,"",26,125,05,Oakland,1996-11-01,employed_count,624215,613634,-1199,9382
LAUCN261250000000005,1996,M12,622266,"",26,125,05,Oakland,1996-12-01,employed_count,623016,614094,-750,8172
